,player_name,wins,loss,player_agent,player_kills,player_deaths,player_assists,player_first_bloods,player_first_deaths,player_clutches,player_combat_score,bracket,region
45059,jotinha,0,1,Omen,7,15,6,0,2,0,157.35294117647058,vct-challengers,LATAM
45063,dgzin,1,0,Jett,20,10,4,6,1,0,343.1764705882353,vct-international,BR
45065,lzz,0,1,Omen,12,13,2,2,2,0,176.0,vct-challengers,BR
45066,silentzz,0,1,Jett,9,16,1,2,2,0,143.2941176470588,vct-challengers,BR
45067,zap,0,1,Killjoy,6,14,2,1,2,0,148.76470588235293,vct-challengers,BR
45068,spike1,0,1,KAY/O,10,13,5,1,4,0,178.94117647058823,vct-challengers,BR
45069,pryze,0,1,Sova,12,11,4,0,1,0,207.94117647058823,vct-challengers,BR
45080,seven,1,0,Gekko,20,16,6,1,2,1,235.45833333333334,vct-international,NA
45082,gMd,1,0,Viper,18,18,11,0,2,0,220.83333333333334,vct-international,NA
45085,tdawgg,0,1,Sova,10,18,10,1,4,0,139.66666666666666,vct-challengers,NA
45088,snarly,0,1,Gekko,12,17,5,1,1,1,148.875,vct-challengers,NA
45100,DubsteP,0,1,Omen,18,18,11,1,3,0,198.3846153846154,vct-international,SEA
45102,xavi8k,0,1,Killjoy,19,15,4,2,1,0,199.5,vct-challengers,SEA
45104,Marky3,0,1,Viper,17,21,8,1,4,0,187.80769230769232,vct-challengers,SEA
45125,W1nner,1,0,Cypher,22,14,6,2,1,0,239.1304347826087,vct-challengers,SEA
45126,YanLi,1,0,Viper,23,16,10,6,0,0,297.2608695652174,vct-challengers,SEA
45127,ngk1,1,0,Omen,9,14,4,0,2,0,98.56521739130434,vct-challengers,SEA
45128,XyuS,1,0,Raze,26,12,8,6,2,1,314.82608695652175,vct-challengers,SEA
45129,Ra1ny,1,0,Skye,11,14,6,2,2,0,139.8695652173913,vct-challengers,SEA
45131,DubsteP,1,0,Omen,14,11,11,0,0,2,172.375,vct-international,SEA
45133,xavi8k,1,0,Killjoy,16,16,8,2,2,0,214.75,vct-challengers,SEA
45134,Marky3,1,0,Jett,21,14,3,9,4,0,231.5,vct-challengers,SEA
45148,b3ta,0,1,Omen,13,16,11,0,0,0,184.1,vct-challengers,SEA
45162,PatMen,0,1,Breach,15,13,7,0,1,1,203.47368421052633,vct-challengers,SEA
45163,ZYND,0,1,Killjoy,15,14,0,2,1,0,221.47368421052633,vct-challengers,SEA
45170,Sultan,1,0,Cypher,8,9,1,1,2,0,114.11111111111111,vct-challengers,INTL
45171,dos9,1,0,Omen,18,9,6,3,0,0,247.88888888888889,vct-challengers,INTL
45172,SkRossi,1,0,Jett,24,12,2,6,2,0,368.8888888888889,vct-international,INTL
45173,Paradox ,1,0,Breach,11,8,17,0,1,1,170.05555555555554,vct-challengers,INTL
45174,skillZ,1,0,Sova,10,9,7,2,1,0,170.5,vct-international,INTL
45190,Gatorada,0,1,Omen,12,16,6,1,3,0,185.95454545454547,vct-challengers,JP
45191,NOBITA,0,1,Sova,14,16,7,0,1,1,181.9090909090909,vct-challengers,JP
45192,Mis4ya,0,1,KAY/O,15,16,7,2,2,0,200.36363636363637,vct-challengers,JP
45193,Gwangboong,0,1,Jett,14,16,1,4,4,0,181.9090909090909,vct-challengers,JP
45195,SyouTa ,1,0,Jett,24,15,2,5,4,0,278.3636363636364,vct-challengers,JP
45196,Xdll,1,0,Sova,18,12,7,1,0,2,245.54545454545453,vct-international,JP
45197,TENNN,1,0,Killjoy,12,13,1,1,1,0,130.4090909090909,vct-international,JP
45198,G0N,1,0,Omen,11,17,10,3,4,0,162.8181818181818,vct-challengers,JP
45199,CLZ,1,0,KAY/O,17,14,7,3,0,0,204.72727272727272,vct-challengers,JP
45220,Milooo,0,1,Viper,9,12,5,0,1,1,168.46666666666667,vct-challengers,VN
45222,Mihlog,0,1,Reyna,10,14,4,0,1,0,193.13333333333333,vct-challengers,VN
45224,BanhMj,0,1,Sova,5,14,2,0,4,0,129.46666666666667,vct-challengers,VN
45225,YESicaN,1,0,Viper,14,6,10,1,0,0,272.1333333333333,vct-challengers,VN
45226,f1cio,1,0,Omen,14,9,4,7,0,0,253.0,vct-challengers,VN
45227,gin,1,0,Killjoy,17,6,2,3,1,0,298.93333333333334,vct-challengers,VN
45229,Kishi1,1,0,Gekko,8,10,6,1,1,0,139.53333333333333,vct-challengers,VN
45231,BandiCoot,0,1,Omen,6,13,2,0,3,0,129.26666666666668,vct-challengers,LATAM
45240,blowz,1,0,Raze,18,23,8,5,9,0,201.57142857142858,vct-challengers,BR
45245,lzz,0,1,Omen,14,21,8,1,5,2,137.32142857142858,vct-challengers,BR
45246,pryze,0,1,Fade,21,20,10,1,2,1,206.14285714285714,vct-challengers,BR
45247,silentzz,0,1,Raze,16,23,3,5,4,0,162.64285714285714,vct-challengers,BR
45248,spike1,0,1,Viper,16,21,8,3,3,2,177.39285714285714,vct-challengers,BR
45249,zap,0,1,Killjoy,30,20,3,3,1,0,306.25,vct-challengers,BR
45264,dapr,1,0,Cypher,12,7,3,3,0,1,216.46666666666667,vct-international,NA
45265,Kanpeki,0,1,Viper,6,12,1,1,4,0,135.26666666666668,vct-international,NA
45270,yatsuka,0,1,Cypher,14,15,3,2,1,0,168.56521739130434,vct-international,JP
45271,Seoldam,0,1,Gekko,11,17,10,1,1,0,181.34782608695653,vct-international,JP
45272,JoxJo,0,1,Breach,12,18,14,2,0,0,166.2173913043478,vct-international,JP
45273,Caedye,0,1,Raze,19,19,1,4,7,1,217.30434782608697,vct-international,JP
45274,Aace,0,1,Omen,23,18,6,3,2,0,266.69565217391306,vct-challengers,JP
45276,Hals,1,0,Cypher,21,16,4,0,1,0,244.0,vct-challengers,JP
45278,BRIAN,1,0,Gekko,16,14,7,3,3,0,206.95652173913044,vct-challengers,JP
45297,gMd,1,0,Omen,19,13,5,6,2,2,224.4090909090909,vct-international,NA
45298,seven,1,0,Cypher,19,15,5,3,2,1,238.1818181818182,vct-international,NA
45300,Milooo,0,1,Viper,18,15,4,1,3,0,218.69565217391303,vct-challengers,VN
45302,Mihlog,0,1,Gekko,15,17,5,1,0,1,185.56521739130434,vct-challengers,VN
45304,BanhMj,0,1,Sova,21,17,3,3,1,1,233.0,vct-challengers,VN
45321,Hals,0,1,Killjoy,13,16,2,1,1,0,182.52380952380952,vct-challengers,JP
45323,BRIAN,0,1,Omen,6,17,10,1,8,0,100.80952380952381,vct-challengers,JP
45330,bdog,0,1,Jett,9,16,5,5,7,0,177.44444444444446,vct-challengers,NA
45332,corey,0,1,Cypher,13,12,4,1,0,0,209.27777777777777,vct-challengers,NA
45335,okeanos,1,0,Yoru,20,11,6,5,2,0,296.0,vct-challengers,NA
45336,mike3,1,0,Cypher,13,11,5,1,2,0,207.94444444444446,vct-challengers,NA
45337,Teague,1,0,Deadlock,12,10,5,1,1,1,177.88888888888889,vct-challengers,NA
45338,MonSi,1,0,Sova,8,8,10,0,1,0,126.72222222222223,vct-challengers,NA
45339,spaz,1,0,Omen,16,9,8,4,1,0,265.8333333333333,vct-challengers,NA
45345,BcJ,1,0,Gekko,10,11,4,3,1,0,138.95,vct-international,NA
45346,koalanoob,1,0,Omen,13,12,7,3,2,0,178.65,vct-challengers,NA
45347,Zander,1,0,Viper,20,12,9,2,0,0,281.3,vct-challengers,NA
45348,NiSMO,1,0,KAY/O,14,11,16,4,2,1,199.9,vct-challengers,NA
45349,nitr0,1,0,Killjoy,19,10,2,3,0,1,266.55,vct-international,NA
45350,Albuszin,1,0,Killjoy,13,16,1,1,4,1,166.25,vct-challengers,VN
45353,TRIPCIEW,1,0,Viper,21,18,8,3,4,1,238.95833333333334,vct-challengers,VN
45354,Pr0digy,1,0,Sage,15,17,5,1,3,1,162.375,vct-challengers,VN
45355,f1cio,0,1,Gekko,19,18,7,3,0,0,216.0,vct-challengers,VN
45356,twilight,0,1,Viper,15,20,7,4,2,1,175.625,vct-challengers,VN
45357,YESicaN,0,1,KAY/O,9,19,16,1,3,0,151.58333333333334,vct-challengers,VN
45358,gin,0,1,Clove,19,25,4,4,3,0,213.875,vct-challengers,VN
45360,waddle,1,0,Skye,11,12,12,1,1,0,170.9,vct-international,EMEA
45361,WACKIE,1,0,Breach,17,10,10,0,2,2,225.0,vct-challengers,EMEA
45362,Tag,1,0,Cypher,10,15,3,4,1,0,139.05,vct-challengers,EMEA
45363,Filu,1,0,Raze,24,16,5,8,3,0,373.75,vct-challengers,EMEA
45364,caydeN,1,0,Omen,14,12,13,0,0,0,195.9,vct-challengers,EMEA
45392,adrnking,1,0,Skye,13,7,2,4,0,0,202.6,vct-challengers,INTL
45394,venka2cold,1,0,Raze,16,11,2,3,3,0,273.3333333333333,vct-challengers,INTL
45395,Paradox ,0,1,Raze,5,11,1,0,2,0,88.4,vct-challengers,INTL
45396,skillZ,0,1,Brimstone,5,13,7,1,1,0,128.2,vct-international,INTL
45397,dos9,0,1,Reyna,10,13,3,3,1,0,217.0,vct-challengers,INTL
45398,SkRossi,0,1,Chamber,7,12,0,1,4,0,133.4,vct-international,INTL
45399,severiNe,0,1,Skye,9,13,2,0,2,0,179.66666666666666,vct-challengers,INTL
45400,Sultan,1,0,Viper,8,10,8,2,2,0,123.52380952380952,vct-challengers,INTL
45401,dos9,1,0,Killjoy,18,9,2,2,0,0,220.57142857142858,vct-challengers,INTL
45402,SkRossi,1,0,Jett,23,15,4,7,2,1,322.4761904761905,vct-international,INTL
45403,Paradox ,1,0,Harbor,13,13,1,2,1,0,160.28571428571428,vct-challengers,INTL
45404,skillZ,1,0,Sova,17,10,4,2,0,0,195.0,vct-international,INTL
45415,Paradox ,1,0,Killjoy,12,14,5,1,3,0,153.3913043478261,vct-challengers,INTL
45416,dos9,1,0,Omen,23,13,7,2,3,1,255.1304347826087,vct-challengers,INTL
45417,severiNe,1,0,KAY/O,22,18,17,2,3,0,292.8695652173913,vct-challengers,INTL
45418,SkRossi,1,0,Sova,14,16,9,2,0,0,190.52173913043478,vct-international,INTL
45419,trickyzn,1,0,Jett,13,15,0,5,2,1,145.3913043478261,vct-challengers,INTL
45423,Deadly10,0,1,Raze,12,17,2,2,3,0,176.6,vct-challengers,INTL
45424,Excali,0,1,Sova,13,12,2,3,1,0,194.05,vct-challengers,INTL
45425,techno2cold,1,0,Omen,9,14,8,1,5,1,124.3,vct-challengers,INTL
45426,Deathmaker,1,0,Jett,27,14,1,4,3,0,362.8,vct-challengers,INTL
45427,Hellff,1,0,Sova,14,12,5,1,1,0,186.75,vct-challengers,INTL
45439,Kenji1,1,0,Raze,16,18,2,5,2,0,226.28571428571428,vct-challengers,SEA
45442,seven,0,1,Skye,11,19,14,0,3,0,155.41666666666666,vct-international,NA
45443,gMd,0,1,Omen,13,17,10,0,1,1,162.41666666666666,vct-international,NA
45445,BcJ,1,0,Fade,10,16,16,1,0,0,150.0,vct-international,NA
45446,nitr0,1,0,Killjoy,13,16,3,3,1,1,154.79166666666666,vct-international,NA
45447,koalanoob,1,0,Omen,18,15,10,4,1,0,207.70833333333334,vct-challengers,NA
45448,Zander,1,0,Viper,18,19,11,3,4,0,246.0,vct-challengers,NA
45449,NiSMO,1,0,Raze,25,17,4,3,4,0,262.2916666666667,vct-challengers,NA
45450,blowz,0,1,Sova,10,17,8,0,1,0,142.66666666666666,vct-challengers,BR
45455,Evilkyk,1,0,Sova,13,16,6,2,3,1,155.91666666666666,vct-challengers,BR
45456,luk xo,1,0,Viper,22,13,12,2,1,0,268.5,vct-challengers,BR
45457,rood,1,0,Killjoy,17,13,2,1,0,1,178.04166666666666,vct-challengers,BR
45458,Sato,1,0,Jett,22,16,5,5,2,0,268.25,vct-challengers,BR
45459,Urango,1,0,Sage,8,19,10,2,5,1,91.33333333333333,vct-challengers,BR
45465,YESicaN,0,1,Viper,18,16,6,2,0,0,243.8095238095238,vct-challengers,VN
45466,f1cio,0,1,Omen,15,17,2,2,6,0,196.33333333333334,vct-challengers,VN
45467,gin,0,1,Killjoy,15,17,3,2,3,0,195.14285714285714,vct-challengers,VN
45469,Kishi1,0,1,Gekko,14,17,7,1,1,0,184.14285714285714,vct-challengers,VN
45473,ZYND,1,0,Reyna,12,15,6,2,4,0,202.3,vct-challengers,SEA
45474,PatMen,1,0,Raze,26,12,1,6,3,1,336.85,vct-challengers,SEA
45496,Hals,0,1,KAY/O,15,18,13,1,4,1,194.17391304347825,vct-challengers,JP
45498,BRIAN,0,1,Sage,13,19,6,2,3,0,180.7391304347826,vct-challengers,JP
45530,ArPoom,1,0,Brimstone,13,16,5,4,2,0,195.65,vct-challengers,SEA
45531,socools0da,1,0,Skye,21,11,3,1,1,0,267.5,vct-challengers,SEA
45532,N0NGLAZ,1,0,Viper,18,12,5,3,1,2,228.3,vct-challengers,SEA
45533,AloNeFillz,1,0,Gekko,14,12,6,3,2,0,215.85,vct-challengers,SEA
45545,NOBITA,1,0,Fade,24,17,7,3,0,1,282.3478260869565,vct-challengers,JP
45546,Mis4ya,1,0,Viper,15,18,5,2,3,1,183.08695652173913,vct-challengers,JP
45548,Gwangboong,1,0,Raze,23,13,3,6,3,0,268.2173913043478,vct-challengers,JP
45549,Gatorada,1,0,Omen,14,18,15,1,1,1,194.7826086956522,vct-challengers,JP
45551,kongared,0,1,Skye,20,18,8,1,1,0,259.2857142857143,vct-challengers,SEA
45555,ArPoom,1,0,Breach,12,15,10,1,2,1,151.9047619047619,vct-challengers,SEA
45556,socools0da,1,0,Omen,16,14,11,1,1,0,221.76190476190476,vct-challengers,SEA
45557,N0NGLAZ,1,0,Viper,21,11,2,1,0,0,250.71428571428572,vct-challengers,SEA
45558,AloNeFillz,1,0,Fade,17,13,8,4,1,1,238.28571428571428,vct-challengers,SEA
45563,dapr,0,1,Cypher,17,16,4,5,4,0,191.0,vct-international,NA
45565,koalanoob,1,0,Yoru,23,15,3,5,4,0,267.0833333333333,vct-challengers,NA
45566,BcJ,1,0,Gekko,8,14,8,0,2,1,99.0,vct-international,NA
45567,NiSMO,1,0,Breach,12,17,15,1,2,0,155.25,vct-challengers,NA
45568,Zander,1,0,Omen,14,17,5,5,2,0,190.66666666666666,vct-challengers,NA
45570,okeanos,1,0,Neon,13,12,4,4,3,0,231.625,vct-challengers,NA
45571,spaz,1,0,Omen,18,4,8,1,1,2,281.4375,vct-challengers,NA
45572,mike3,1,0,Cypher,13,11,3,4,1,0,229.625,vct-challengers,NA
45573,Teague,1,0,Breach,21,6,12,0,0,0,321.75,vct-challengers,NA
45574,MonSi,1,0,Gekko,8,12,6,1,1,0,129.0,vct-challengers,NA
45580,g0tten,1,0,Omen,21,16,9,2,1,0,206.34615384615384,vct-challengers,SEA
45581,Kush,1,0,Gekko,19,17,9,1,4,0,194.53846153846155,vct-challengers,SEA
45582,Valdyn1,1,0,Breach,12,18,10,2,3,1,129.07692307692307,vct-challengers,SEA
45584,Cud,1,0,Cypher,16,15,5,2,1,0,184.07692307692307,vct-challengers,SEA
45597,corey,1,0,Neon,20,20,5,6,4,0,241.75,vct-challengers,NA
45599,bdog,1,0,Breach,23,15,12,4,2,2,255.0,vct-challengers,NA
45612,ZYND,1,0,Reyna,26,7,3,4,1,0,421.5882352941176,vct-challengers,SEA
45614,PatMen,1,0,Cypher,25,7,2,3,1,0,352.5882352941176,vct-challengers,SEA
45620,jotinha,1,0,Omen,12,10,9,3,1,2,176.47368421052633,vct-challengers,LATAM
45621,KIMB0,1,0,Cypher,13,13,8,1,1,1,186.1578947368421,vct-challengers,LATAM
45622,Jcz,1,0,Sova,14,13,7,1,0,0,214.1578947368421,vct-challengers,LATAM
45623,Forcee,1,0,KAY/O,8,13,22,1,3,0,158.21052631578948,vct-challengers,LATAM
45624,kivary,1,0,Jett,17,15,2,4,4,0,225.89473684210526,vct-challengers,LATAM
45630,techno2cold,1,0,Omen,15,8,7,1,1,0,289.6666666666667,vct-challengers,INTL
45632,Deathmaker,1,0,Raze,21,9,0,7,1,0,383.2,vct-challengers,INTL
45634,Hellff,1,0,Gekko,8,9,3,1,3,0,150.26666666666668,vct-challengers,INTL
45646,NicoMachine,1,0,KAY/O,18,16,12,2,3,0,228.0,vct-challengers,LAS
45647,Dantedeu5,1,0,Raze,20,13,7,5,3,0,253.82608695652175,vct-challengers,LAS
45648,Cebando,1,0,Astra,15,15,6,2,1,0,191.34782608695653,vct-challengers,LAS
45649,tinchoff,1,0,Chamber,11,9,3,3,1,0,122.91304347826087,vct-challengers,LAS
45650,Xdll,1,0,Sage,13,15,8,1,3,0,173.05,vct-international,JP
45651,SyouTa ,1,0,Raze,22,10,5,5,2,0,302.0,vct-challengers,JP
45652,G0N,1,0,Omen,16,10,13,1,0,0,204.8,vct-challengers,JP
45654,CLZ,1,0,Breach,17,13,8,2,3,0,237.15,vct-challengers,JP
45665,Tag,1,0,Viper,15,10,13,0,1,0,232.8421052631579,vct-challengers,EMEA
45666,Filu,1,0,Raze,20,10,2,5,4,0,266.5263157894737,vct-challengers,EMEA
45667,caydeN,1,0,Brimstone,14,12,7,2,3,0,220.05263157894737,vct-challengers,EMEA
45668,WACKIE,1,0,Gekko,17,10,8,2,1,0,240.94736842105263,vct-challengers,EMEA
45669,waddle,1,0,Fade,12,8,4,1,0,1,161.6315789473684,vct-international,EMEA
45671,Acetics,1,0,Fade,24,19,14,0,2,1,261.5769230769231,vct-challengers,SEA
45672,PinOcChiOs,1,0,Gekko,20,16,7,1,4,0,210.6153846153846,vct-challengers,SEA
45675,ArPoom,0,1,Brimstone,20,19,12,2,0,0,215.53846153846155,vct-challengers,SEA
45676,socools0da,0,1,Skye,18,17,7,4,6,1,183.96153846153845,vct-challengers,SEA
45677,N0NGLAZ,0,1,Viper,18,15,4,2,3,1,200.3846153846154,vct-challengers,SEA
45678,AloNeFillz,0,1,Gekko,16,16,12,2,0,0,190.8846153846154,vct-challengers,SEA
45680,Evilkyk,1,0,Sova,10,13,4,0,0,0,97.64,vct-challengers,BR
45681,luk xo,1,0,Viper,23,16,7,5,2,0,271.44,vct-challengers,BR
45682,rood,1,0,Cypher,16,13,2,2,2,1,167.12,vct-challengers,BR
45683,Sato,1,0,Jett,20,11,3,6,2,0,216.32,vct-challengers,BR
45684,Urango,1,0,KAY/O,13,19,11,1,3,0,159.84,vct-challengers,BR
45685,lzz,0,1,Astra,16,18,3,3,3,0,180.88,vct-challengers,BR
45686,pryze,0,1,Sova,8,16,5,0,2,0,123.0,vct-challengers,BR
45687,silentzz,0,1,Jett,17,17,2,2,4,0,184.08,vct-challengers,BR
45688,spike1,0,1,Yoru,20,15,6,3,2,2,242.32,vct-challengers,BR
45689,zap,0,1,Viper,11,16,8,1,3,0,126.88,vct-challengers,BR
45690,Cebando,1,0,Omen,8,9,7,2,2,0,120.33333333333333,vct-challengers,LAS
45691,NicoMachine,1,0,Fade,12,10,10,3,0,0,215.44444444444446,vct-challengers,LAS
45693,Dantedeu5,1,0,Neon,29,12,9,3,3,1,442.8333333333333,vct-challengers,LAS
45694,tinchoff,1,0,Cypher,8,10,4,1,3,0,108.05555555555556,vct-challengers,LAS
45696,Feniz,0,1,Cypher,10,14,3,1,1,0,159.5,vct-challengers,LATAM
45699,Jowzera,0,1,Sova,14,15,3,2,1,0,213.0,vct-challengers,LATAM
45700,Cebando,1,0,Astra,17,10,6,3,0,0,256.2352941176471,vct-challengers,LAS
45701,NicoMachine,1,0,Breach,6,11,13,1,1,0,102.94117647058823,vct-challengers,LAS
45703,Dantedeu5,1,0,Neon,26,8,5,5,2,0,413.8235294117647,vct-challengers,LAS
45704,tinchoff,1,0,Cypher,10,6,6,1,2,0,177.2941176470588,vct-challengers,LAS
45705,Feniz,0,1,Cypher,6,14,3,0,3,0,94.76470588235294,vct-challengers,LATAM
45706,Jowzera,0,1,Viper,12,15,0,1,3,0,191.47058823529412,vct-challengers,LATAM
45710,BanhMj,1,0,Killjoy,19,9,2,2,2,0,296.3529411764706,vct-challengers,VN
45711,TRIPCIEW,1,0,Viper,18,7,4,3,1,0,293.47058823529414,vct-challengers,VN
45712,Pr0digy,1,0,Iso,22,12,1,3,1,0,323.52941176470586,vct-challengers,VN
45715,Hyzee,0,1,Killjoy,7,16,2,1,3,0,121.3529411764706,vct-challengers,VN
45720,W1nner,0,1,Killjoy,24,19,1,6,3,0,293.95652173913044,vct-challengers,SEA
45721,XyuS,0,1,Jett,13,18,3,5,2,0,161.82608695652175,vct-challengers,SEA
45722,ChiaWei,0,1,Sova,22,14,7,1,2,0,273.5652173913044,vct-challengers,SEA
45723,YanLi,0,1,KAY/O,9,19,12,2,0,0,133.82608695652175,vct-challengers,SEA
45724,Ra1ny,0,1,Omen,13,14,8,0,2,0,162.17391304347825,vct-challengers,SEA
45730,blowz,0,1,Gekko,18,15,8,5,1,0,238.56521739130434,vct-challengers,BR
45736,Nicksz,1,0,Omen,4,15,8,1,5,0,74.08695652173913,vct-challengers,BR
45737,Palla,1,0,Raze,27,12,3,1,2,1,309.4782608695652,vct-international,BR
45738,shelbyN,1,0,Viper,16,14,2,3,1,0,191.30434782608697,vct-challengers,BR
45739,Siduzord,1,0,Gekko,17,15,4,1,4,0,190.91304347826087,vct-challengers,BR
45747,BandiCoot,1,0,Viper,9,8,6,0,0,0,179.93333333333334,vct-challengers,LATAM
45755,Cebando,1,0,Astra,8,5,9,1,2,0,140.0,vct-challengers,LAS
45757,tinchoff,1,0,Killjoy,10,6,3,1,0,0,185.52941176470588,vct-challengers,LAS
45758,Dantedeu5,1,0,Raze,15,7,6,3,2,0,249.35294117647058,vct-challengers,LAS
45759,NicoMachine,1,0,Skye,21,9,5,1,2,0,310.6470588235294,vct-challengers,LAS
45760,xavi8k,1,0,Killjoy,17,14,6,4,4,0,212.22727272727272,vct-challengers,SEA
45761,Wild0reoo,1,0,Viper,11,14,6,2,1,0,138.5909090909091,vct-international,SEA
45763,Marky3,1,0,Jett,17,18,6,4,1,0,227.72727272727272,vct-challengers,SEA
45764,DubsteP,1,0,Sova,14,10,6,1,0,0,167.0,vct-international,SEA
45770,lzz,1,0,Brimstone,14,13,13,2,1,1,194.0952380952381,vct-challengers,BR
45771,silentzz,1,0,Raze,25,15,2,6,1,0,338.6190476190476,vct-challengers,BR
45772,zap,1,0,Viper,10,12,10,3,3,2,145.33333333333334,vct-challengers,BR
45773,spike1,1,0,Gekko,23,13,9,0,2,0,284.57142857142856,vct-challengers,BR
45774,pryze,1,0,Skye,6,15,6,1,2,0,83.0952380952381,vct-challengers,BR
45781,adrnking,0,1,Skye,5,14,1,2,3,0,108.5,vct-challengers,INTL
45783,venka2cold,0,1,Raze,5,13,2,1,2,0,121.35714285714286,vct-challengers,INTL
45785,skillZ,1,0,Brimstone,19,5,12,1,0,0,356.57142857142856,vct-international,INTL
45786,severiNe,1,0,Viper,7,9,12,1,2,0,147.28571428571428,vct-challengers,INTL
45787,Paradox ,1,0,Raze,9,8,2,4,1,0,169.64285714285714,vct-challengers,INTL
45788,dos9,1,0,Cypher,20,4,1,1,0,0,348.7857142857143,vct-challengers,INTL
45789,SkRossi,1,0,Skye,12,5,9,2,2,0,228.78571428571428,vct-international,INTL
45800,yatsuka,1,0,Cypher,16,12,3,1,1,0,233.21052631578948,vct-international,JP
45801,Seoldam,1,0,Gekko,17,10,6,4,1,0,236.10526315789474,vct-international,JP
45802,JoxJo,1,0,Breach,14,10,12,1,0,1,221.1578947368421,vct-international,JP
45803,Caedye,1,0,Raze,11,15,4,5,3,0,172.73684210526315,vct-international,JP
45804,Aace,1,0,Omen,24,9,8,3,0,1,349.94736842105266,vct-challengers,JP
45815,NicoMachine,1,0,KAY/O,19,8,9,3,0,0,319.0,vct-challengers,LAS
45816,Cebando,1,0,Astra,12,6,7,1,0,0,196.3125,vct-challengers,LAS
45818,tinchoff,1,0,Chamber,15,7,1,5,0,0,245.75,vct-challengers,LAS
45819,Dantedeu5,1,0,Raze,13,7,2,3,2,1,215.125,vct-challengers,LAS
45825,Paradox ,1,0,Raze,17,11,5,2,5,0,263.1666666666667,vct-challengers,INTL
45826,skillZ,1,0,Omen,16,12,9,2,1,0,221.66666666666666,vct-international,INTL
45827,severiNe,1,0,Viper,10,13,4,1,3,1,146.61111111111111,vct-challengers,INTL
45828,SkRossi,1,0,Fade,16,13,7,0,3,0,266.8333333333333,vct-international,INTL
45829,dos9,1,0,Killjoy,18,9,3,1,0,0,272.55555555555554,vct-challengers,INTL
45845,mada,0,1,Jett,12,14,2,3,4,0,169.05,vct-challengers,NA
45846,v1c,0,1,Omen,20,14,5,2,2,0,257.3,vct-challengers,NA
45849,odeShiMa,0,1,Killjoy,5,15,2,1,3,0,88.45,vct-challengers,NA
45856,adrnking,1,0,Skye,19,9,4,0,1,1,249.68421052631578,vct-challengers,INTL
45859,venka2cold,1,0,Killjoy,14,14,0,3,2,0,183.42105263157896,vct-challengers,INTL
45867,xazyyyy,1,0,Omen,11,6,17,2,1,0,236.06666666666666,vct-challengers,EMEA
45875,Feniz,1,0,Gekko,13,22,6,2,3,0,156.73076923076923,vct-challengers,LATAM
45878,Jowzera,1,0,Harbor,12,21,10,2,3,2,148.80769230769232,vct-challengers,LATAM
45880,Deadly10,0,1,Raze,7,17,1,1,6,0,106.28571428571429,vct-challengers,INTL
45884,Excali,0,1,Yoru,13,17,6,3,4,0,185.14285714285714,vct-challengers,INTL
45885,adrnking,1,0,Skye,19,11,8,3,1,0,242.47619047619048,vct-challengers,INTL
45888,venka2cold,1,0,Raze,14,17,1,7,3,0,191.71428571428572,vct-challengers,INTL
45900,Mephist0,1,0,Jett,29,21,7,7,6,0,314.64285714285717,vct-challengers,LATAM
45906,Jowzera,0,1,Gekko,21,18,5,2,3,1,198.5,vct-challengers,LATAM
45907,Feniz,0,1,Cypher,19,16,6,4,0,0,200.92857142857142,vct-challengers,LATAM
45930,famouzin,1,0,Raze,20,12,2,8,2,0,306.0,vct-challengers,SEA
45931,Shiro,1,0,Viper,16,11,4,1,2,1,220.73684210526315,vct-challengers,SEA
45934,BerserX PRE,1,0,Cypher,19,10,11,2,0,0,272.2631578947368,vct-challengers,SEA
45935,Kush,0,1,Viper,11,14,4,2,2,1,174.94736842105263,vct-challengers,SEA
45936,g0tten,0,1,Brimstone,12,16,3,0,3,1,167.21052631578948,vct-challengers,SEA
45938,Valdyn1,0,1,Jett,13,16,2,1,3,0,199.89473684210526,vct-challengers,SEA
45939,Cud,0,1,Skye,5,16,10,1,2,0,102.94736842105263,vct-challengers,SEA
45945,NOBITA,1,0,Sova,18,8,9,4,0,0,225.57142857142858,vct-challengers,JP
45946,Mis4ya,1,0,KAY/O,7,12,22,0,1,0,142.9047619047619,vct-challengers,JP
45948,Gwangboong,1,0,Jett,22,12,4,6,4,0,282.6666666666667,vct-challengers,JP
45949,Gatorada,1,0,Omen,8,12,15,1,1,0,129.95238095238096,vct-challengers,JP
45961,dgzin,1,0,Jett,14,15,4,6,2,0,169.8695652173913,vct-international,BR
45965,Evilkyk,0,1,Sova,13,16,2,1,0,0,138.17391304347825,vct-challengers,BR
45966,luk xo,0,1,Omen,11,18,9,2,1,0,158.65217391304347,vct-challengers,BR
45967,rood,0,1,Killjoy,17,15,2,1,2,1,211.69565217391303,vct-challengers,BR
45968,Sato,0,1,Jett,17,15,7,2,6,0,235.47826086956522,vct-challengers,BR
45969,Urango,0,1,KAY/O,12,16,12,4,4,0,155.6086956521739,vct-challengers,BR
45975,Feniz,0,1,Cypher,11,17,6,1,2,0,161.14285714285714,vct-challengers,LATAM
45976,Jowzera,0,1,Gekko,11,16,5,0,1,0,160.23809523809524,vct-challengers,LATAM
45979,jfoeN,0,1,Raze,17,18,6,6,5,0,249.1904761904762,vct-challengers,LATAM
45981,dapr,0,1,Phoenix,16,17,4,4,3,0,203.9090909090909,vct-international,NA
46003,aduka,0,1,KAY/O,13,16,14,0,1,1,185.17391304347825,vct-challengers,SEA
