,player_name,wins,loss,player_agent,player_kills,player_deaths,player_assists,player_first_bloods,player_first_deaths,player_clutches,player_combat_score,bracket,region,KPR,KPR_Variance
31940,BandiCoot,0,1,Omen,15,20,11,1,2,1,113.41,vct-challengers,LATAM,0.44,0.36
31947,Feniz,1,0,Gekko,15,25,9,3,3,0,122.06,vct-challengers,LATAM,0.44,0.42
31948,Jowzera,1,0,Harbor,25,22,10,3,1,1,195.0,vct-challengers,LATAM,0.74,0.84
31962,Mephist0,1,0,Gekko,20,22,10,2,7,0,216.92,vct-challengers,LATAM,0.77,1.02
31965,x glyph,0,1,Fade,22,19,15,3,1,3,259.27,vct-challengers,LATAM,0.85,1.21
31970,yatsuka,0,1,Omen,13,15,3,0,3,1,187.75,vct-international,JP,0.65,0.83
31971,Seoldam,0,1,Jett,15,18,2,6,3,0,208.05,vct-international,JP,0.75,0.49
31972,JoxJo,0,1,KAY/O,15,14,13,0,2,0,203.6,vct-international,JP,0.75,1.19
31973,Caedye,0,1,Gekko,6,13,7,0,1,0,98.25,vct-international,JP,0.3,0.31
31974,Aace,0,1,Viper,12,19,4,3,2,0,192.95,vct-challengers,JP,0.6,0.54
31996,Nicksz,1,0,Breach,12,15,12,0,1,0,168.04,vct-challengers,BR,0.52,0.68
31997,PxS,1,0,Raze,18,19,3,8,6,0,237.61,vct-challengers,BR,0.78,1.21
31999,Siduzord,1,0,Gekko,22,14,6,2,1,0,276.0,vct-challengers,BR,0.96,1.35
32000,JohnOlsen,0,1,Jett,17,22,4,2,4,0,214.13,vct-international,SEA,0.74,0.8
32002,PTC,0,1,Sova,22,16,7,1,3,0,255.65,vct-international,SEA,0.96,0.74
32003,sushiboys,0,1,Harbor,12,17,5,1,2,0,153.04,vct-international,SEA,0.52,0.42
32004,foxz,0,1,Sage,12,20,13,0,3,0,168.78,vct-international,SEA,0.52,0.6
32005,CGRS,1,0,Sova,17,16,3,0,1,1,185.17,vct-international,SEA,0.74,0.71
32006,killua,1,0,Killjoy,27,17,5,1,1,0,320.87,vct-international,SEA,1.17,0.93
32008,Kadoom,1,0,Jett,21,16,0,6,1,1,243.43,vct-challengers,SEA,0.91,0.69
32035,BandiCoot,0,1,Omen,6,11,4,1,0,0,157.92,vct-challengers,LATAM,0.46,0.25
32041,Deadly10,1,0,Neon,22,14,3,6,3,0,284.68,vct-challengers,INTL,1.0,1.0
32055,techno2cold,1,0,Brimstone,14,11,8,2,1,1,194.52,vct-challengers,INTL,0.67,1.08
32058,Hellff,1,0,Skye,12,13,6,1,2,0,162.9,vct-challengers,INTL,0.57,0.91
32059,Deathmaker,1,0,Raze,18,12,4,3,4,0,227.05,vct-challengers,INTL,0.86,1.17
32062,gMd,0,1,Omen,14,18,7,0,5,1,171.77,vct-international,NA,0.54,0.56
32064,seven,0,1,Gekko,14,19,6,1,2,1,165.23,vct-international,NA,0.54,0.48
32065,v1c,1,0,Omen,18,16,10,4,2,0,213.5,vct-challengers,NA,0.69,0.6
32068,odeShiMa,1,0,Cypher,20,14,4,1,1,0,190.85,vct-challengers,NA,0.77,0.64
32069,mada,1,0,Neon,13,16,8,4,7,0,171.5,vct-challengers,NA,0.5,0.56
32071,dgzin,1,0,Neon,22,13,4,7,0,0,346.28,vct-international,BR,1.22,1.17
32095,W1nner,1,0,Cypher,16,9,4,0,3,1,224.59,vct-challengers,SEA,0.94,0.76
32096,XyuS,1,0,Raze,10,9,3,1,4,0,174.82,vct-challengers,SEA,0.59,0.48
32097,YanLi,1,0,Viper,12,8,5,2,2,0,191.06,vct-challengers,SEA,0.71,0.68
32098,Ra1ny,1,0,Omen,16,8,6,1,0,0,249.53,vct-challengers,SEA,0.94,0.53
32099,ChiaWei,1,0,Gekko,18,8,5,4,0,1,284.53,vct-challengers,SEA,1.06,1.23
32100,Xdll,1,0,Fade,13,14,9,0,3,0,182.38,vct-international,JP,0.62,0.62
32101,SyouTa ,1,0,Raze,24,16,0,6,6,0,312.1,vct-challengers,JP,1.14,1.17
32102,G0N,1,0,Omen,14,10,4,0,0,1,170.1,vct-challengers,JP,0.67,0.7
32104,CLZ,1,0,Sage,15,14,10,1,0,0,212.81,vct-challengers,JP,0.71,0.78
32160,coconut,1,0,Brimstone,19,14,8,1,4,0,240.95,vct-challengers,SEA,0.9,1.23
32161,GGHuiii,1,0,Raze,18,15,5,6,4,0,249.33,vct-challengers,SEA,0.86,1.07
32162,Kiuuuu,1,0,Viper,22,14,2,1,0,0,270.81,vct-challengers,SEA,1.05,1.38
32163,Hypathor,1,0,Skye,10,17,4,1,2,1,148.81,vct-challengers,SEA,0.48,0.54
32164,CHIMEI,1,0,Gekko,16,13,6,1,1,1,205.62,vct-challengers,SEA,0.76,0.85
32172,rich111,1,0,Sova,13,13,12,0,0,0,184.05,vct-challengers,BR,0.59,0.42
32223,gMd,1,0,Omen,18,18,12,3,0,0,191.12,vct-international,NA,0.69,0.52
32224,seven,1,0,Gekko,20,18,5,0,3,0,206.54,vct-international,NA,0.77,0.87
32225,dapr,0,1,Cypher,8,20,3,1,1,1,92.54,vct-international,NA,0.31,0.29
32235,Wild0reoo,0,1,Viper,18,17,8,3,1,0,205.08,vct-international,SEA,0.75,0.77
32237,Marky3,0,1,Omen,18,16,11,2,3,0,222.25,vct-challengers,SEA,0.75,0.69
32238,xavi8k,0,1,Skye,16,21,12,2,3,0,201.92,vct-challengers,SEA,0.67,0.47
32239,DubsteP,0,1,Cypher,15,16,4,5,1,2,159.88,vct-international,SEA,0.62,0.4
32265,Mephist0,1,0,Raze,29,15,5,8,5,0,359.29,vct-challengers,LATAM,1.21,1.5
32280,JohnOlsen,1,0,Raze,18,14,4,5,4,1,235.88,vct-international,SEA,0.78,0.87
32282,PTC,1,0,Cypher,19,16,6,6,2,1,227.33,vct-international,SEA,0.83,0.75
32283,sushiboys,1,0,Breach,14,13,7,0,1,0,158.21,vct-international,SEA,0.61,0.67
32284,foxz,1,0,Gekko,18,13,7,2,1,1,206.58,vct-international,SEA,0.78,0.87
32290,YanLi,1,0,KAY/O,14,15,13,0,2,0,168.22,vct-challengers,SEA,0.61,0.59
32291,Ra1ny,1,0,Omen,16,12,9,1,0,0,179.43,vct-challengers,SEA,0.7,0.65
32292,SecreT3,1,0,Sova,12,14,9,1,2,2,153.48,vct-challengers,SEA,0.52,0.68
32293,W1nner,1,0,Killjoy,22,18,7,3,5,0,291.04,vct-challengers,SEA,0.96,0.74
32294,XyuS,1,0,Jett,21,15,3,8,1,0,249.26,vct-challengers,SEA,0.91,0.86
32302,corey,0,1,Neon,7,16,4,1,7,0,119.88,vct-challengers,NA,0.41,0.95
32303,bdog,0,1,Breach,11,13,3,0,4,0,164.41,vct-challengers,NA,0.65,0.82
32308,dapr,1,0,Cypher,17,9,3,2,1,0,267.71,vct-international,NA,1.0,0.94
32310,NiSMO,1,0,Breach,16,11,8,2,0,1,198.32,vct-challengers,NA,0.73,0.74
32311,Zander,1,0,Omen,16,14,5,2,2,0,190.64,vct-challengers,NA,0.73,0.56
32312,koalanoob,1,0,Raze,19,18,3,5,3,0,258.68,vct-challengers,NA,0.86,1.3
32313,BcJ,1,0,Fade,12,13,13,3,2,0,178.86,vct-international,NA,0.55,0.43
32321,tinchoff,1,0,Killjoy,17,16,5,2,3,0,225.14,vct-challengers,LAS,0.77,1.36
32322,Dantedeu5,1,0,Jett,13,15,6,0,3,1,173.18,vct-challengers,LAS,0.59,0.7
32323,NicoMachine,1,0,KAY/O,11,16,20,2,2,0,180.95,vct-challengers,LAS,0.5,0.34
32324,Cebando,1,0,Omen,20,16,2,3,1,0,231.55,vct-challengers,LAS,0.91,1.45
32335,Paradox ,1,0,Gekko,16,5,4,1,1,1,259.33,vct-challengers,INTL,1.07,0.86
32336,SkRossi,1,0,Sova,18,7,7,2,1,0,307.73,vct-international,INTL,1.2,0.96
32337,severiNe,1,0,Viper,13,10,5,2,2,0,262.8,vct-challengers,INTL,0.87,0.52
32338,dos9,1,0,Jett,11,11,1,4,2,0,194.67,vct-challengers,INTL,0.73,1.26
32339,skillZ,1,0,Cypher,13,7,7,0,0,0,220.13,vct-international,INTL,0.87,0.92
32342,lby,0,1,Fade,7,14,3,0,2,2,122.44,vct-challengers,INTL,0.44,0.75
32346,Deathmaker,1,0,Raze,19,8,5,3,3,0,308.38,vct-challengers,INTL,1.19,1.28
32348,techno2cold,1,0,Viper,14,7,7,1,0,0,225.56,vct-challengers,INTL,0.88,0.98
32349,Hellff,1,0,Fade,13,7,7,3,1,1,207.5,vct-challengers,INTL,0.81,0.65
32355,Hyzee,1,0,Cypher,14,18,7,3,4,0,197.18,vct-challengers,VN,0.64,0.87
32371,Mis4ya,1,0,Breach,18,8,7,2,0,1,222.1,vct-challengers,JP,0.9,0.49
32373,Gwangboong,1,0,Raze,11,13,4,2,2,1,166.95,vct-challengers,JP,0.55,0.45
32395,techno2cold,0,1,Omen,12,15,7,1,3,0,168.55,vct-challengers,INTL,0.6,0.64
32397,Hellff,0,1,Sova,13,15,8,0,1,0,203.6,vct-challengers,INTL,0.65,0.53
32399,Deathmaker,0,1,Jett,15,16,4,4,6,1,199.5,vct-challengers,INTL,0.75,1.49
32405,Cebando,1,0,Astra,12,15,10,0,1,0,135.68,vct-challengers,LAS,0.55,0.52
32406,tinchoff,1,0,Killjoy,23,17,1,2,1,2,282.86,vct-challengers,LAS,1.05,1.41
32407,NicoMachine,1,0,Skye,14,15,9,2,1,2,190.91,vct-challengers,LAS,0.64,0.6
32408,Dantedeu5,1,0,Raze,14,16,8,3,4,0,214.82,vct-challengers,LAS,0.64,0.6
32420,W1nner,0,1,Killjoy,12,14,2,2,5,0,159.95,vct-challengers,SEA,0.57,0.82
32421,Ra1ny,0,1,Omen,12,18,5,3,2,0,170.33,vct-challengers,SEA,0.57,0.44
32422,ChiaWei,0,1,Gekko,17,14,3,1,0,1,194.9,vct-challengers,SEA,0.81,0.92
32423,YanLi,0,1,Viper,13,13,4,2,0,0,197.81,vct-challengers,SEA,0.62,0.71
32424,XyuS,0,1,Raze,15,16,2,2,4,0,208.86,vct-challengers,SEA,0.71,0.97
32425,Kiuuuu,1,0,Omen,16,16,5,4,1,0,225.14,vct-challengers,SEA,0.76,0.56
32426,CHIMEI,1,0,Fade,15,13,4,0,0,0,190.57,vct-challengers,SEA,0.71,0.97
32427,coconut,1,0,Killjoy,18,12,2,1,0,1,220.57,vct-challengers,SEA,0.86,1.07
32428,Hypathor,1,0,Viper,10,11,10,2,1,0,153.1,vct-challengers,SEA,0.48,0.34
32429,GGHuiii,1,0,Raze,16,17,2,4,8,0,210.95,vct-challengers,SEA,0.76,1.13
32450,blowz,0,1,Brimstone,22,18,8,4,5,0,265.04,vct-challengers,BR,0.92,1.08
32451,ghoul33,0,1,Raze,9,19,4,0,3,0,107.25,vct-challengers,BR,0.38,0.32
32455,lzz,1,0,Brimstone,23,16,6,2,0,3,262.92,vct-challengers,BR,0.96,1.21
32456,pryze,1,0,Fade,20,17,7,1,1,0,213.75,vct-challengers,BR,0.83,1.14
32457,silentzz,1,0,Raze,20,20,5,7,2,0,245.46,vct-challengers,BR,0.83,0.81
32458,spike1,1,0,Gekko,13,17,12,2,2,0,176.38,vct-challengers,BR,0.54,1.16
32459,zap,1,0,Viper,15,18,4,3,4,1,176.12,vct-challengers,BR,0.62,0.4
32463,Mephist0,0,1,Raze,17,16,5,1,4,0,245.24,vct-challengers,LATAM,0.81,0.63
32465,Feniz,1,0,Cypher,16,15,5,2,0,1,205.29,vct-challengers,LATAM,0.76,1.13
32468,Jowzera,1,0,Gekko,10,16,7,1,1,0,144.71,vct-challengers,LATAM,0.48,0.73
32469,jfoeN,1,0,Raze,16,16,1,4,4,0,224.29,vct-challengers,LATAM,0.76,0.75
32476,x jfoen,0,1,Skye,19,21,7,1,5,3,149.19,vct-challengers,LATAM,0.59,0.74
32479,x glyph,0,1,Gekko,24,24,9,0,2,0,224.53,vct-challengers,LATAM,0.75,0.81
32480,g0tten,1,0,Killjoy,16,13,1,3,3,0,195.38,vct-challengers,SEA,0.76,1.13
32481,Kush,1,0,KAY/O,18,14,13,4,3,0,255.52,vct-challengers,SEA,0.86,0.6
32482,Cud,1,0,Viper,15,12,5,2,2,0,207.19,vct-challengers,SEA,0.71,0.97
32483,Valdyn1,1,0,Sova,22,13,3,2,1,1,270.38,vct-challengers,SEA,1.05,0.71
32504,BanhMj,1,0,Sova,16,9,8,1,2,1,253.75,vct-challengers,VN,1.0,1.0
32532,BandiCoot,1,0,Omen,23,14,11,1,1,1,256.09,vct-challengers,LATAM,1.0,0.78
32536,Mephist0,0,1,Jett,22,16,6,6,6,0,267.57,vct-challengers,LATAM,0.96,1.0
32571,Mis4ya,1,0,Breach,21,12,7,2,0,0,255.41,vct-challengers,JP,0.95,1.32
32573,Gwangboong,1,0,Raze,15,12,3,3,3,0,195.09,vct-challengers,JP,0.68,1.13
32580,mada,1,0,Raze,22,12,7,3,3,0,318.7,vct-challengers,NA,1.1,0.79
32581,v1c,1,0,Brimstone,18,10,16,1,0,0,247.1,vct-challengers,NA,0.9,1.59
32584,odeShiMa,1,0,Viper,9,13,1,0,7,1,111.0,vct-challengers,NA,0.45,0.55
32586,seven,0,1,Gekko,11,14,3,1,2,0,145.3,vct-international,NA,0.55,0.65
32588,gMd,0,1,Brimstone,6,16,4,1,2,0,101.3,vct-international,NA,0.3,0.21
32591,Hals,0,1,Raze,23,16,4,2,3,1,309.1,vct-challengers,JP,1.1,0.66
32593,BRIAN,0,1,Cypher,14,14,6,3,1,0,209.19,vct-challengers,JP,0.67,1.08
32616,Deadly10,0,1,Raze,13,19,6,2,5,0,208.38,vct-challengers,INTL,0.62,1.09
32620,Xdll,1,0,Sova,17,17,6,1,2,1,185.19,vct-international,JP,0.65,0.53
32621,SyouTa ,1,0,Jett,27,21,3,4,7,0,293.54,vct-challengers,JP,1.04,1.65
32622,G0N,1,0,Omen,10,19,18,0,0,0,120.54,vct-challengers,JP,0.38,0.39
32624,CLZ,1,0,KAY/O,18,20,15,3,5,1,208.42,vct-challengers,JP,0.69,0.52
32633,x glyph,0,1,KAY/O,9,18,15,3,1,0,137.31,vct-challengers,LATAM,0.35,0.23
32634,x jfoen,0,1,Sova,14,16,4,4,1,0,157.65,vct-challengers,LATAM,0.54,0.48
32651,Nicksz,0,1,Viper,9,17,6,1,3,0,147.1,vct-challengers,BR,0.45,0.75
32652,PxS,0,1,Raze,9,16,6,1,4,0,155.4,vct-challengers,BR,0.45,0.55
32654,Siduzord,0,1,Skye,8,15,4,2,2,0,134.95,vct-challengers,BR,0.4,0.54
32655,Evilkyk,1,0,Skye,11,9,13,1,1,1,151.75,vct-challengers,BR,0.55,0.35
32656,luk xo,1,0,Omen,13,13,5,3,2,0,165.35,vct-challengers,BR,0.65,0.53
32657,rood,1,0,Viper,6,10,4,1,2,0,95.7,vct-challengers,BR,0.3,0.31
32658,Sato,1,0,Jett,31,11,2,4,1,1,422.9,vct-challengers,BR,1.55,1.65
32659,Urango,1,0,Raze,15,16,5,4,1,0,231.7,vct-challengers,BR,0.75,0.99
32686,gMd,0,1,Omen,6,14,3,1,2,0,151.5,vct-international,NA,0.43,0.67
32689,seven,0,1,KAY/O,11,13,5,2,0,0,226.57,vct-international,NA,0.79,0.88
32710,NiSMO,1,0,Deadlock,11,16,10,2,1,1,168.05,vct-challengers,NA,0.58,0.45
32711,Zander,1,0,Omen,18,13,9,2,2,0,255.32,vct-challengers,NA,0.95,0.79
32712,koalanoob,1,0,Yoru,19,13,5,3,3,0,286.53,vct-challengers,NA,1.0,0.84
32713,BcJ,1,0,Sova,12,9,8,1,3,2,187.58,vct-international,NA,0.63,0.86
32720,jfoeN,1,0,Raze,15,11,9,3,5,0,244.14,vct-challengers,LATAM,0.71,1.25
32722,Jowzera,1,0,Viper,19,10,2,2,2,0,258.71,vct-challengers,LATAM,0.9,0.66
32724,Feniz,1,0,Cypher,13,11,0,2,1,0,138.43,vct-challengers,LATAM,0.62,0.52
32741,Marky3,0,1,Jett,22,18,6,6,3,0,259.13,vct-challengers,SEA,0.96,1.0
32742,xavi8k,0,1,Killjoy,15,18,4,1,4,0,181.96,vct-challengers,SEA,0.65,0.49
32744,DubsteP,0,1,Viper,16,17,10,2,3,1,212.87,vct-international,SEA,0.7,1.34
32748,PatMen,1,0,Viper,17,18,7,3,1,1,208.39,vct-challengers,SEA,0.74,0.63
32749,ZYND,1,0,Jett,22,17,2,3,6,0,259.26,vct-challengers,SEA,0.96,1.26
32755,socools0da,1,0,Sova,18,9,8,2,1,1,272.95,vct-challengers,SEA,0.9,1.59
32757,Laz1,1,0,Cypher,18,10,3,1,3,1,223.25,vct-challengers,SEA,0.9,1.09
32758,qq1,1,0,Jett,16,13,3,1,5,0,231.7,vct-challengers,SEA,0.8,0.86
32759,LetPoomCook,1,0,Omen,13,14,10,1,3,1,167.7,vct-challengers,SEA,0.65,0.73
32770,lzz,1,0,Astra,13,8,7,2,1,0,170.86,vct-challengers,BR,0.62,0.71
32771,pryze,1,0,Fade,19,9,7,2,1,0,232.67,vct-challengers,BR,0.9,0.85
32772,silentzz,1,0,Jett,22,13,4,7,1,0,291.29,vct-challengers,BR,1.05,1.38
32773,spike1,1,0,Gekko,20,14,6,3,0,0,259.48,vct-challengers,BR,0.95,0.9
32774,zap,1,0,Viper,15,13,10,3,1,0,198.05,vct-challengers,BR,0.71,0.39
32776,dgzin,0,1,Raze,10,20,2,1,4,0,151.9,vct-international,BR,0.48,0.54
32785,blowz,1,0,Raze,13,19,0,8,3,0,165.77,vct-challengers,BR,0.59,0.42
32786,ghoul33,1,0,Jett,23,17,3,2,3,1,281.09,vct-challengers,BR,1.05,1.32
32800,Shiro,1,0,Sova,22,18,9,6,1,0,273.76,vct-challengers,SEA,0.84,1.33
32801,BerserX PRE,1,0,Cypher,12,18,8,2,4,0,143.6,vct-challengers,SEA,0.44,0.65
32803,famouzin,1,0,Jett,22,18,6,3,4,0,232.84,vct-challengers,SEA,0.84,1.41
32805,g0tten,0,1,Omen,22,14,11,0,1,1,240.68,vct-challengers,SEA,0.84,0.93
32806,Kush,0,1,KAY/O,14,20,12,2,5,0,170.56,vct-challengers,SEA,0.52,0.57
32807,Valdyn1,0,1,Breach,17,17,14,3,1,0,194.56,vct-challengers,SEA,0.64,0.63
32809,Cud,0,1,Cypher,14,16,0,2,4,0,150.4,vct-challengers,SEA,0.52,0.57
32817,famouzin,1,0,Jett,15,12,3,2,5,0,185.2,vct-challengers,SEA,0.75,0.89
32818,Shiro,1,0,Sova,17,12,8,2,1,0,254.25,vct-challengers,SEA,0.85,0.83
32819,BerserX PRE,1,0,Killjoy,25,11,4,4,1,0,335.1,vct-challengers,SEA,1.25,0.89
32820,Harshhh,0,1,Sova,15,15,7,3,0,1,214.05,vct-challengers,INTL,0.75,0.59
32823,lby,0,1,KAY/O,11,17,12,2,3,2,165.35,vct-challengers,INTL,0.55,0.75
32833,dgzin,1,0,Neon,12,19,4,3,3,0,183.82,vct-international,BR,0.55,0.98
32853,Harshhh,0,1,Harbor,8,18,5,1,3,0,129.05,vct-challengers,INTL,0.4,0.44
32854,lby,0,1,Sova,14,14,2,0,2,0,182.85,vct-challengers,INTL,0.7,0.81
32857,venka2cold,1,0,Jett,16,18,4,7,5,0,224.1,vct-challengers,INTL,0.8,0.66
32858,adrnking,1,0,Killjoy,18,11,0,0,1,1,231.85,vct-challengers,INTL,0.9,1.09
32860,Evilkyk,1,0,Skye,4,16,11,0,3,0,70.36,vct-challengers,BR,0.18,0.24
32861,luk xo,1,0,Omen,14,13,7,0,0,1,152.91,vct-challengers,BR,0.64,0.5
32862,rood,1,0,Viper,24,11,4,2,2,2,287.18,vct-challengers,BR,1.09,1.54
32863,Sato,1,0,Jett,17,13,3,4,1,0,199.41,vct-challengers,BR,0.77,0.63
32864,Urango,1,0,Raze,20,18,8,5,5,0,276.14,vct-challengers,BR,0.91,1.17
32866,dgzin,0,1,Raze,20,16,6,7,2,0,273.95,vct-international,BR,0.91,0.81
32871,killua,0,1,Skye,11,14,2,1,0,0,161.8,vct-international,SEA,0.55,0.65
32873,Kadoom,0,1,Raze,8,19,5,1,10,0,140.15,vct-challengers,SEA,0.4,0.44
32874,CGRS,0,1,Cypher,8,17,4,0,3,0,110.8,vct-international,SEA,0.4,0.34
32875,foxz,1,0,Breach,17,11,8,1,0,0,224.55,vct-international,SEA,0.85,1.03
32876,PTC,1,0,Viper,10,12,8,4,2,0,157.95,vct-international,SEA,0.5,0.65
32877,JohnOlsen,1,0,Raze,17,15,4,4,2,0,239.15,vct-international,SEA,0.85,0.73
32878,sushiboys,1,0,Cypher,24,9,8,3,0,2,335.0,vct-international,SEA,1.2,1.26
32882,PatMen,1,0,Skye,21,13,11,3,3,1,294.21,vct-challengers,SEA,1.11,1.04
32883,ZYND,1,0,Cypher,16,10,7,1,1,0,228.37,vct-challengers,SEA,0.84,0.76
32890,waddle,1,0,Sage,12,14,8,0,0,0,176.09,vct-international,EMEA,0.55,0.61
32891,caydeN,1,0,Omen,17,14,9,0,2,1,206.14,vct-challengers,EMEA,0.77,0.99
32892,WACKIE,1,0,Raze,12,17,7,2,3,0,176.45,vct-challengers,EMEA,0.55,0.61
32893,Filu,1,0,Jett,22,21,4,9,5,0,270.59,vct-challengers,EMEA,1.0,1.09
32894,Tag,1,0,Cypher,21,17,5,1,0,1,251.45,vct-challengers,EMEA,0.95,1.5
32900,lzz,0,1,Omen,9,16,9,0,2,0,138.53,vct-challengers,BR,0.47,0.35
32901,pryze,0,1,Fade,19,13,4,0,2,2,263.63,vct-challengers,BR,1.0,1.05
32902,silentzz,0,1,Raze,16,18,2,5,3,0,256.11,vct-challengers,BR,0.84,0.45
32903,spike1,0,1,Deadlock,12,16,8,0,4,0,198.42,vct-challengers,BR,0.63,0.55
32904,zap,0,1,Cypher,8,15,6,1,2,0,135.11,vct-challengers,BR,0.42,0.35
32906,Nicksz,1,0,Omen,11,12,10,3,1,0,166.21,vct-challengers,BR,0.58,0.45
32907,Palla,1,0,Raze,20,13,0,3,3,1,284.26,vct-international,BR,1.05,1.21
32908,shelbyN,1,0,Viper,15,12,2,1,1,1,190.84,vct-challengers,BR,0.79,0.9
32909,Siduzord,1,0,Gekko,19,11,4,1,1,2,265.21,vct-challengers,BR,1.0,0.95
32910,tinchoff,0,1,Cypher,14,12,5,1,2,1,167.32,vct-challengers,LAS,0.64,0.78
32911,Cebando,0,1,Omen,19,11,7,1,0,0,226.23,vct-challengers,LAS,0.86,0.85
32913,Dantedeu5,0,1,Jett,24,17,11,9,5,0,335.59,vct-challengers,LAS,1.09,1.45
32914,NicoMachine,0,1,KAY/O,15,15,16,0,0,0,179.0,vct-challengers,LAS,0.68,0.49
32935,odeShiMa,0,1,Cypher,19,16,7,5,2,0,220.67,vct-challengers,NA,0.79,0.75
32937,v1c,0,1,Omen,14,17,14,0,0,0,186.58,vct-challengers,NA,0.58,0.41
32938,mada,0,1,Raze,25,18,5,10,2,0,313.79,vct-challengers,NA,1.04,0.87
32941,dgzin,0,1,Neon,22,20,3,5,3,0,271.35,vct-international,BR,0.96,0.91
32946,Nicksz,1,0,Breach,24,16,9,3,1,0,282.04,vct-challengers,BR,1.04,0.74
32947,PxS,1,0,Neon,18,17,4,6,6,0,217.87,vct-challengers,BR,0.78,0.95
32949,Siduzord,1,0,Gekko,12,14,8,1,1,0,164.09,vct-challengers,BR,0.52,0.42
32965,NicoMachine,1,0,Skye,14,16,9,3,2,1,179.61,vct-challengers,LAS,0.61,0.33
32966,tinchoff,1,0,Killjoy,17,14,2,0,1,2,204.52,vct-challengers,LAS,0.74,0.98
32968,Cebando,1,0,Astra,15,15,12,1,1,0,185.78,vct-challengers,LAS,0.65,0.75
32969,Dantedeu5,1,0,Raze,24,17,0,6,3,0,311.3,vct-challengers,LAS,1.04,1.0
32975,Nexi,1,0,KAY/O,16,14,10,1,2,0,194.36,vct-international,SEA,0.73,1.11
32993,Deathmaker,1,0,Jett,14,13,4,2,2,1,224.94,vct-challengers,INTL,0.82,0.73
32994,Hellff,1,0,Sova,17,7,8,0,0,0,272.53,vct-challengers,INTL,1.0,1.06
33010,Filu,1,0,Yoru,26,15,5,6,4,0,368.89,vct-challengers,EMEA,1.37,1.6
33011,waddle,1,0,Fade,11,10,3,1,0,0,162.16,vct-international,EMEA,0.58,0.56
33012,WACKIE,1,0,Raze,19,10,6,5,2,0,294.05,vct-challengers,EMEA,1.0,1.05
33013,Tag,1,0,Viper,12,13,7,0,0,0,172.26,vct-challengers,EMEA,0.63,0.44
33014,caydeN,1,0,Omen,10,7,11,0,1,1,138.95,vct-challengers,EMEA,0.53,0.46
33023,b3ta,0,1,Omen,18,17,6,1,1,1,231.57,vct-challengers,SEA,0.78,0.6
33025,JohnOlsen,1,0,Raze,18,15,4,4,6,0,222.17,vct-international,SEA,0.78,0.87
33027,PTC,1,0,Viper,20,13,3,1,1,0,239.78,vct-international,SEA,0.87,0.98
33028,sushiboys,1,0,Killjoy,10,15,3,1,0,0,137.13,vct-international,SEA,0.43,0.42
33029,foxz,1,0,Breach,15,15,7,1,2,0,189.3,vct-international,SEA,0.65,0.84
33030,ZYND,1,0,Reyna,20,12,3,2,3,0,304.65,vct-challengers,SEA,1.18,2.15
33034,PatMen,1,0,Raze,23,11,3,3,3,0,357.65,vct-challengers,SEA,1.35,1.64
33040,seven,0,1,KAY/O,16,15,20,2,3,0,249.09,vct-international,NA,0.73,0.83
33041,gMd,0,1,Omen,13,16,5,0,1,0,146.36,vct-international,NA,0.59,0.7
33060,JohnOlsen,1,0,Raze,14,10,5,5,1,0,243.12,vct-international,SEA,0.82,0.85
33062,PTC,1,0,Breach,12,9,18,1,1,0,193.82,vct-international,SEA,0.71,0.68
33063,sushiboys,1,0,Cypher,8,7,5,2,1,0,126.59,vct-international,SEA,0.47,0.37
33064,foxz,1,0,Gekko,24,8,4,2,0,1,352.53,vct-international,SEA,1.41,1.18
33071,xazyyyy,1,0,Breach,12,12,14,1,1,0,183.65,vct-challengers,EMEA,0.6,0.44
33090,JohnOlsen,1,0,Jett,21,12,3,6,4,0,292.21,vct-international,SEA,1.11,1.04
33092,PTC,1,0,KAY/O,9,12,18,0,2,1,164.11,vct-international,SEA,0.47,0.35
33093,sushiboys,1,0,Killjoy,12,11,4,0,1,0,174.47,vct-international,SEA,0.63,0.97
33094,foxz,1,0,Sova,20,10,4,3,2,1,267.68,vct-international,SEA,1.05,0.79
33108,BandiCoot,1,0,Omen,13,16,8,1,0,0,140.19,vct-challengers,LATAM,0.5,0.4
33111,venka2cold,1,0,Raze,15,15,2,7,4,0,242.11,vct-challengers,INTL,0.83,0.92
33114,adrnking,1,0,Skye,18,11,5,1,0,0,251.0,vct-challengers,INTL,1.0,0.67
33115,techno2cold,0,1,Viper,17,15,4,2,2,0,257.83,vct-challengers,INTL,0.94,0.72
33116,Deathmaker,0,1,Raze,11,15,4,1,4,0,164.06,vct-challengers,INTL,0.61,0.46
33119,Hellff,0,1,Gekko,5,17,4,1,2,0,91.39,vct-challengers,INTL,0.28,0.31
33120,Deathmaker,1,0,Raze,16,9,4,4,1,0,259.12,vct-challengers,INTL,0.94,0.64
33122,Hellff,1,0,Fade,15,7,11,1,1,1,220.18,vct-challengers,INTL,0.88,0.81
33123,techno2cold,1,0,Viper,14,12,11,2,0,0,246.76,vct-challengers,INTL,0.82,0.5
33127,venka2cold,0,1,Raze,14,15,2,3,3,0,270.41,vct-challengers,INTL,0.82,1.32
33129,adrnking,0,1,Skye,11,16,3,2,0,0,191.06,vct-challengers,INTL,0.65,0.46
33130,Nexi,1,0,Viper,11,7,8,3,1,0,204.53,vct-international,SEA,0.65,0.46
